Sample Number (10 samples per second),t (c)
11759,24.619999
11760,24.619999
11761,24.619999
11762,24.619999
11763,24.619999
11764,24.619999
11765,24.619999
11766,24.619999
11767,24.619999
11768,24.619999
11769,24.619999
11770,24.619999
11771,24.619999
11772,24.619999
11773,24.619999
11774,24.619999
11775,24.619999
11776,24.619999
11777,24.619999
11778,24.619999
11779,24.56
11780,24.619999
11781,24.619999
11782,24.56
11783,24.619999
11784,24.56
11785,24.56
11786,24.56
11787,24.619999
11788,24.56
11789,24.56
11790,24.56
11791,24.56
11792,24.56
11793,24.56
11794,24.56
11795,24.56
11796,24.56
11797,24.56
11798,24.56
11799,24.56
11800,24.56
11801,24.56
11802,24.56
11803,24.56
11804,24.56
11805,24.56
11806,24.56
11807,24.56
11808,24.56
11809,24.56
11810,24.56
11811,24.56
11812,24.56
11813,24.56
11814,24.56
11815,24.56
11816,24.56
11817,24.56
11818,24.56
11819,24.56
11820,24.56
11821,24.56
11822,24.56
11823,24.56
11824,24.56
11825,24.56
11826,24.5
11827,24.5
11828,24.5
11829,24.5
11830,24.5
11831,24.5
11832,24.5
11833,24.5
11834,24.5
11835,24.5
11836,24.5
11837,24.5
11838,24.5
11839,24.5
11840,24.5
11841,24.5
11842,24.5
11843,24.5
11844,24.5
11845,24.5
11846,24.5
11847,24.5
11848,24.5
11849,24.5
11850,24.5
11851,24.5
11852,24.5
11853,24.5
11854,24.5
11855,24.5
11856,24.5
11857,24.5
11858,24.5
11859,24.5
11860,24.5
11861,24.5
11862,24.5
11863,24.5
11864,24.5
11865,24.5
11866,24.5
11867,24.5
11868,24.5
11869,24.5
11870,24.5
11871,24.5
11872,24.56
11873,24.56
11874,24.56
11875,24.56
11876,24.56
11877,24.56
11878,24.56
11879,24.56
11880,24.56
11881,24.56
11882,24.56
11883,24.56
11884,24.56
11885,24.56
11886,24.56
11887,24.619999
11888,24.619999
11889,24.619999
11890,24.619999
11891,24.619999
11892,24.619999
11893,24.619999
11894,24.619999
11895,24.619999
11896,24.619999
11897,24.68
11898,24.68
11899,24.68
11900,24.68
11901,24.68
11902,24.68
11903,24.68
11904,24.68
11905,24.68
11906,24.75
11907,24.75
11908,24.75
11909,24.75
11910,24.75
11911,24.75
11912,24.75
11913,24.75
11914,24.75
11915,24.75
11916,24.81
11917,24.81
11918,24.81
11919,24.81
11920,24.81
11921,24.81
11922,24.81
11923,24.81
11924,24.869999
11925,24.869999
11926,24.869999
11927,24.869999
11928,24.869999
11929,24.869999
11930,24.869999
11931,24.93
11932,24.93
11933,24.93
11934,24.93
11935,24.93
11936,24.93
11937,25.0
11938,25.0
11939,25.0
11940,25.0
11941,25.0
11942,25.0
11943,25.06
11944,25.06
11945,25.06
11946,25.06
11947,25.06
11948,25.06
11949,25.06
11950,25.119999
11951,25.119999
11952,25.119999
11953,25.119999
11954,25.119999
11955,25.119999
11956,25.18
11957,25.18
11958,25.18
11959,25.18
11960,25.18
11961,25.18
11962,25.18
11963,25.18
11964,25.18
11965,25.25
11966,25.25
11967,25.25
11968,25.25
11969,25.25
11970,25.25
11971,25.25
11972,25.25
11973,25.25
11974,25.31
11975,25.31
11976,25.31
11977,25.31
11978,25.31
11979,25.31
11980,25.31
11981,25.31
11982,25.31
11983,25.369999
11984,25.369999
11985,25.369999
11986,25.369999
11987,25.369999
11988,25.369999
11989,25.369999
11990,25.369999
11991,25.43
11992,25.369999
11993,25.43
11994,25.43
11995,25.43
11996,25.43
11997,25.43
11998,25.43
11999,25.43
12000,25.43
12001,25.43
12002,25.43
12003,25.43
12004,25.43
12005,25.43
12006,25.5
12007,25.5
12008,25.5
12009,25.5
12010,25.5
12011,25.5
12012,25.5
12013,25.5
12014,25.5
12015,25.5
12016,25.5
12017,25.5
12018,25.5
12019,25.5
12020,25.5
12021,25.5
12022,25.5
12023,25.5
12024,25.5
12025,25.5
12026,25.5
12027,25.5
12028,25.5
12029,25.5
12030,25.56
12031,25.56
12032,25.56
12033,25.56
12034,25.56
12035,25.56
12036,25.5
12037,25.56
12038,25.5
12039,25.56
12040,25.56
12041,25.56
12042,25.56
12043,25.56
12044,25.56
12045,25.56
12046,25.5
12047,25.56
12048,25.56
12049,25.56
12050,25.56
12051,25.56
12052,25.56
12053,25.56
12054,25.56
12055,25.56
12056,25.56
12057,25.56
12058,25.56
12059,25.56
12060,25.56
12061,25.56
12062,25.56
12063,25.56
12064,25.56
12065,25.56
12066,25.56
12067,25.56
12068,25.56
12069,25.56
12070,25.56
12071,25.5
12072,25.56
12073,25.5
12074,25.56
12075,25.56
12076,25.56
12077,25.5
12078,25.5
12079,25.5
12080,25.5
12081,25.56
12082,25.5
12083,25.5
12084,25.5
12085,25.5
12086,25.5
12087,25.5
12088,25.5
12089,25.5
12090,25.5
12091,25.5
12092,25.5
12093,25.5
12094,25.5
12095,25.5
12096,25.5
12097,25.5
12098,25.5
12099,25.5
12100,25.5
12101,25.5
12102,25.5
12103,25.5
12104,25.5
12105,25.5
12106,25.5
12107,25.5
12108,25.5
12109,25.5
12110,25.5
12111,25.5
12112,25.5
12113,25.5
12114,25.5
12115,25.5
12116,25.5
12117,25.5
12118,25.43
12119,25.5
12120,25.43
12121,25.43
12122,25.43
12123,25.43
12124,25.43
12125,25.43
12126,25.43
12127,25.43
12128,25.43
12129,25.43
12130,25.43
12131,25.43
12132,25.43
12133,25.43
12134,25.43
12135,25.43
12136,25.43
12137,25.43
12138,25.43
12139,25.43
12140,25.43
12141,25.43
12142,25.43
12143,25.43
12144,25.43
12145,25.43
12146,25.43
12147,25.43
12148,25.369999
12149,25.369999
12150,25.369999
12151,25.369999
12152,25.369999
12153,25.369999
12154,25.369999
12155,25.369999
12156,25.369999
12157,25.369999
12158,25.369999
12159,25.369999
12160,25.369999
12161,25.369999
12162,25.369999
12163,25.369999
12164,25.369999
12165,25.369999
12166,25.369999
12167,25.369999
12168,25.369999
12169,25.369999
12170,25.369999
12171,25.369999
12172,25.369999
12173,25.369999
12174,25.369999
12175,25.31
12176,25.369999
12177,25.31
12178,25.369999
12179,25.31
12180,25.31
12181,25.31
12182,25.31
12183,25.31
12184,25.31
12185,25.31
12186,25.31
12187,25.31
12188,25.31
12189,25.31
12190,25.31
12191,25.31
12192,25.31
12193,25.31
12194,25.31
12195,25.31
12196,25.31
12197,25.31
12198,25.31
12199,25.31
12200,25.31
12201,25.31
12202,25.31
12203,25.31
12204,25.25
12205,25.25
12206,25.25
12207,25.25
12208,25.25
12209,25.25
12210,25.25
12211,25.25
12212,25.25
12213,25.25
12214,25.25
12215,25.25
12216,25.25
12217,25.25
12218,25.25
12219,25.25
12220,25.25
12221,25.25
12222,25.25
12223,25.25
12224,25.25
12225,25.25
12226,25.25
12227,25.25
12228,25.25
12229,25.25
12230,25.25
12231,25.18
12232,25.18
12233,25.18
12234,25.18
12235,25.18
12236,25.18
12237,25.18
12238,25.18
12239,25.18
12240,25.18
12241,25.18
12242,25.18
12243,25.18
12244,25.18
12245,25.18
12246,25.18
12247,25.18
12248,25.18
12249,25.18
12250,25.18
12251,25.18
12252,25.18
12253,25.18
12254,25.18
12255,25.18
12256,25.18
12257,25.18
12258,25.18
12259,25.18
12260,25.18
12261,25.119999
12262,25.119999
12263,25.119999
12264,25.119999
12265,25.119999
12266,25.119999
12267,25.119999
12268,25.119999
12269,25.119999
12270,25.119999
12271,25.119999
12272,25.119999
12273,25.119999
12274,25.119999
12275,25.119999
12276,25.119999
12277,25.119999
12278,25.119999
12279,25.119999
12280,25.119999
12281,25.119999
12282,25.119999
12283,25.119999
12284,25.119999
12285,25.119999
12286,25.119999
12287,25.119999
12288,25.06
12289,25.06
12290,25.06
12291,25.06
12292,25.06
12293,25.06
12294,25.06
12295,25.06
12296,25.06
12297,25.06
12298,25.06
12299,25.06
12300,25.06
12301,25.06
12302,25.06
12303,25.06
12304,25.06
12305,25.06
12306,25.06
12307,25.06
12308,25.06
12309,25.06
12310,25.06
12311,25.06
12312,25.06
12313,25.06
12314,25.06
12315,25.06
12316,25.06
12317,25.0
12318,25.0
12319,25.06
12320,25.0
12321,25.0
12322,25.0
12323,25.0
12324,25.0
12325,25.0
12326,25.0
12327,25.0
12328,25.0
12329,25.0
12330,25.0
12331,25.0
12332,25.0
12333,25.0
12334,25.0
12335,25.0
12336,25.0
12337,25.0
12338,25.0
12339,25.0
12340,25.0
12341,25.0
12342,25.0
12343,25.0
12344,25.0
12345,24.93
12346,25.0
12347,24.93
12348,24.93
12349,25.0
12350,24.93
12351,24.93
12352,24.93
12353,24.93
12354,24.93
12355,24.93
12356,24.93
12357,24.93
12358,24.93
12359,24.93
12360,24.93
12361,24.93
12362,24.93
12363,24.93
12364,24.93
12365,24.93
12366,24.93
12367,24.93
12368,24.93
12369,24.93
12370,24.93
12371,24.93
12372,24.93
12373,24.93
12374,24.93
12375,24.93
12376,24.93
12377,24.93
12378,24.869999
12379,24.93
12380,24.869999
12381,24.869999
12382,24.869999
12383,24.869999
12384,24.869999
12385,24.869999
12386,24.869999
12387,24.869999
12388,24.869999
12389,24.869999
12390,24.869999
12391,24.869999
12392,24.869999
12393,24.869999
12394,24.869999
12395,24.869999
12396,24.869999
12397,24.869999
12398,24.869999
12399,24.869999
12400,24.869999
12401,24.869999
12402,24.869999
12403,24.869999
12404,24.869999
12405,24.869999
12406,24.869999
12407,24.869999
12408,24.869999
12409,24.869999
12410,24.869999
12411,24.869999
12412,24.869999
12413,24.81
12414,24.81
12415,24.81
12416,24.81
12417,24.81
12418,24.81
12419,24.81
12420,24.81
12421,24.81
12422,24.81
12423,24.81
12424,24.81
12425,24.81
12426,24.81
12427,24.81
12428,24.81
12429,24.81
12430,24.81
12431,24.81
12432,24.81
12433,24.81
12434,24.81
12435,24.81
12436,24.81
12437,24.81
12438,24.81
12439,24.81
12440,24.81
12441,24.75
12442,24.81
12443,24.81
12444,24.81
12445,24.75
12446,24.81
12447,24.75
12448,24.75
12449,24.75
12450,24.75
12451,24.75
12452,24.75
12453,24.75
12454,24.75
12455,24.75
12456,24.75
12457,24.75
12458,24.75
12459,24.75
12460,24.75
12461,24.75
12462,24.75
12463,24.75
12464,24.75
12465,24.75
12466,24.75
12467,24.75
12468,24.75
12469,24.75
12470,24.75
12471,24.75
12472,24.75
12473,24.75
12474,24.75
12475,24.75
12476,24.75
12477,24.75
12478,24.75
12479,24.75
12480,24.75
12481,24.75
12482,24.75
12483,24.75
12484,24.75
12485,24.68
12486,24.68
12487,24.68
12488,24.68
12489,24.68
12490,24.68
12491,24.68
12492,24.68
12493,24.68
12494,24.68
12495,24.68
12496,24.68
12497,24.68
12498,24.68
12499,24.68
12500,24.68
12501,24.68
12502,24.68
12503,24.68
12504,24.68
12505,24.68
12506,24.68
12507,24.68
12508,24.68
12509,24.68
12510,24.68
12511,24.68
12512,24.68
12513,24.68
12514,24.68
12515,24.619999
12516,24.68
12517,24.68
12518,24.68
12519,24.619999
12520,24.619999
12521,24.619999
12522,24.619999
12523,24.619999
12524,24.619999
12525,24.619999
12526,24.619999
12527,24.619999
12528,24.619999
12529,24.619999
12530,24.619999
12531,24.619999
12532,24.619999
12533,24.619999
12534,24.619999
12535,24.619999
12536,24.619999
12537,24.619999
12538,24.619999
12539,24.619999
12540,24.619999
12541,24.619999
12542,24.619999
12543,24.619999
12544,24.619999
12545,24.619999
12546,24.619999
12547,24.619999
12548,24.619999
12549,24.619999
12550,24.619999
12551,24.619999
12552,24.619999
12553,24.56
12554,24.619999
12555,24.56
12556,24.619999
12557,24.56
12558,24.56
12559,24.56
12560,24.56
12561,24.56
12562,24.56
12563,24.56
12564,24.56
12565,24.56
12566,24.56
12567,24.56
12568,24.56
12569,24.56
12570,24.56
12571,24.56
12572,24.56
12573,24.56
12574,24.56
12575,24.56
12576,24.56
12577,24.56
12578,24.56
12579,24.56
12580,24.56
12581,24.56
12582,24.56
12583,24.56
12584,24.56
12585,24.56
12586,24.56
12587,24.56
12588,24.56
12589,24.56
12590,24.56
12591,24.56
12592,24.56
12593,24.5
12594,24.56
12595,24.56
12596,24.5
12597,24.56
12598,24.5
12599,24.5
12600,24.5
12601,24.5
12602,24.5
12603,24.5
12604,24.5
12605,24.5
12606,24.5
12607,24.5
12608,24.5
12609,24.5
12610,24.5
12611,24.5
12612,24.5
12613,24.5
12614,24.5
12615,24.5
12616,24.5
12617,24.5
12618,24.5
12619,24.5
12620,24.5
12621,24.5
12622,24.5
12623,24.5
12624,24.5
12625,24.5
12626,24.5
12627,24.5
12628,24.5
12629,24.5
12630,24.5
12631,24.5
12632,24.5
12633,24.5
12634,24.5
12635,24.5
12636,24.5
12637,24.5
12638,24.56
12639,24.5
12640,24.56
12641,24.56
12642,24.56
12643,24.56
12644,24.56
12645,24.56
12646,24.56
12647,24.56
12648,24.56
12649,24.56
12650,24.56
12651,24.56
12652,24.56
12653,24.56
12654,24.619999
12655,24.619999
12656,24.619999
12657,24.619999
12658,24.619999
12659,24.619999
12660,24.619999
12661,24.619999
12662,24.619999
12663,24.68
12664,24.619999
12665,24.68
12666,24.68
12667,24.68
12668,24.68
12669,24.68
12670,24.68
12671,24.68
12672,24.68
12673,24.68
12674,24.75
12675,24.75
12676,24.75
12677,24.75
12678,24.75
12679,24.75
12680,24.75
12681,24.75
12682,24.75
12683,24.81
12684,24.81
12685,24.81
12686,24.81
12687,24.81
12688,24.81
12689,24.81
12690,24.81
12691,24.81
12692,24.869999
12693,24.869999
12694,24.869999
12695,24.869999
12696,24.869999
12697,24.93
12698,24.93
12699,24.93
12700,24.93
12701,24.93
12702,24.93
12703,24.93
12704,25.0
12705,25.0
12706,25.0
12707,25.0
12708,25.0
12709,25.06
12710,25.06
12711,25.06
12712,25.06
12713,25.06
12714,25.06
12715,25.06
12716,25.119999
12717,25.119999
12718,25.119999
12719,25.119999
12720,25.119999
12721,25.119999
12722,25.18
12723,25.18
12724,25.18
12725,25.18
12726,25.18
12727,25.18
12728,25.18
12729,25.18
12730,25.18
12731,25.25
12732,25.25
12733,25.25
12734,25.25
12735,25.25
12736,25.25
12737,25.31
12738,25.31
12739,25.31
12740,25.31
12741,25.31
12742,25.31
12743,25.31
12744,25.31
12745,25.31
12746,25.31
12747,25.369999
12748,25.369999
12749,25.369999
12750,25.369999
12751,25.369999
12752,25.369999
12753,25.369999
12754,25.369999
12755,25.369999
12756,25.369999
12757,25.369999
12758,25.43
12759,25.43
12760,25.43
12761,25.43
12762,25.43
12763,25.43
12764,25.43
12765,25.43
12766,25.43
12767,25.43
12768,25.43
12769,25.43
12770,25.43
12771,25.43
12772,25.5
12773,25.5
12774,25.43
12775,25.5
12776,25.5
12777,25.5
12778,25.5
12779,25.5
12780,25.5
12781,25.5
12782,25.5
12783,25.5
12784,25.5
12785,25.5
12786,25.5
12787,25.5
12788,25.5
12789,25.5
12790,25.5
12791,25.5
12792,25.5
12793,25.5
12794,25.5
12795,25.5
12796,25.5
12797,25.5
12798,25.56
12799,25.56
12800,25.56
12801,25.56
12802,25.5
12803,25.56
12804,25.56
12805,25.56
12806,25.56
12807,25.56
12808,25.56
12809,25.56
12810,25.56
12811,25.56
12812,25.56
12813,25.56
12814,25.56
12815,25.56
12816,25.56
12817,25.56
12818,25.56
12819,25.56
12820,25.56
12821,25.56
12822,25.56
12823,25.56
12824,25.5
12825,25.56
12826,25.5
12827,25.56
12828,25.56
12829,25.56
12830,25.56
12831,25.56
12832,25.56
12833,25.5
12834,25.5
12835,25.5
12836,25.56
12837,25.56
12838,25.5
12839,25.5
12840,25.5
12841,25.56
12842,25.5
12843,25.5
12844,25.5
12845,25.5
12846,25.5
12847,25.5
12848,25.5
12849,25.5
12850,25.5
12851,25.5
12852,25.5
12853,25.5
12854,25.5
12855,25.5
12856,25.5
12857,25.5
12858,25.5
12859,25.5
12860,25.5
12861,25.5
12862,25.5
12863,25.5
12864,25.5
12865,25.5
12866,25.5
12867,25.5
12868,25.5
12869,25.5
12870,25.5
12871,25.5
12872,25.5
12873,25.5
12874,25.5
12875,25.5
12876,25.43
12877,25.43
12878,25.43
12879,25.43
12880,25.43
12881,25.43
12882,25.43
12883,25.43
12884,25.43
12885,25.43
12886,25.43
12887,25.43
12888,25.43
12889,25.43
12890,25.43
12891,25.43
12892,25.43
12893,25.43
12894,25.43
12895,25.43
12896,25.43
12897,25.43
12898,25.43
12899,25.43
12900,25.43
12901,25.43
12902,25.43
12903,25.43
12904,25.43
12905,25.43
12906,25.43
12907,25.43
12908,25.369999
12909,25.43
12910,25.369999
12911,25.369999
12912,25.369999
12913,25.369999
12914,25.369999
12915,25.369999
12916,25.369999
12917,25.369999
12918,25.369999
12919,25.369999
12920,25.369999
12921,25.369999
12922,25.369999
12923,25.369999
12924,25.369999
12925,25.369999
12926,25.369999
12927,25.369999
12928,25.369999
12929,25.369999
12930,25.369999
12931,25.369999
12932,25.369999
12933,25.369999
12934,25.369999
12935,25.369999
12936,25.31
12937,25.31
12938,25.31
12939,25.31
12940,25.31
12941,25.31
12942,25.31
12943,25.31
12944,25.31
12945,25.31
12946,25.31
12947,25.31
12948,25.31
12949,25.31
12950,25.31
12951,25.31
12952,25.31
12953,25.31
12954,25.31
12955,25.31
12956,25.31
12957,25.31
12958,25.31
12959,25.31
12960,25.31
12961,25.31
12962,25.31
12963,25.31
12964,25.25
12965,25.31
12966,25.25
12967,25.25
12968,25.25
12969,25.25
12970,25.25
12971,25.25
12972,25.25
12973,25.25
12974,25.25
12975,25.25
12976,25.25
12977,25.25
12978,25.25
12979,25.25
12980,25.25
12981,25.25
12982,25.25
12983,25.25
12984,25.25
12985,25.25
12986,25.25
12987,25.25
12988,25.18
12989,25.25
12990,25.25
12991,25.25
12992,25.18
12993,25.25
12994,25.18
12995,25.18
12996,25.18
12997,25.18
12998,25.18
12999,25.18
13000,25.18
13001,25.18
13002,25.18
13003,25.18
13004,25.18
13005,25.18
13006,25.18
13007,25.18
13008,25.18
13009,25.18
13010,25.18
13011,25.18
13012,25.18
13013,25.18
13014,25.18
13015,25.18
13016,25.119999
13017,25.18
13018,25.119999
13019,25.119999
13020,25.18
13021,25.119999
13022,25.119999
13023,25.18
13024,25.119999
13025,25.119999
13026,25.119999
13027,25.119999
13028,25.119999
13029,25.119999
13030,25.119999
13031,25.119999
13032,25.119999
13033,25.119999
13034,25.119999
13035,25.119999
13036,25.119999
13037,25.119999
13038,25.119999
13039,25.119999
13040,25.119999
13041,25.119999
13042,25.119999
13043,25.119999
13044,25.119999
13045,25.119999
13046,25.119999
13047,25.119999
13048,25.119999
13049,25.119999
13050,25.119999
13051,25.06
13052,25.06
13053,25.06
13054,25.06
13055,25.06
13056,25.06
13057,25.06
13058,25.06
13059,25.06
13060,25.06
13061,25.06
13062,25.06
13063,25.06
13064,25.06
13065,25.06
13066,25.06
13067,25.06
13068,25.06
13069,25.06
13070,25.06
13071,25.06
13072,25.06
13073,25.06
13074,25.06
13075,25.06
13076,25.0
13077,25.0
13078,25.06
13079,25.0
13080,25.0
13081,25.0
13082,25.0
13083,25.0
13084,25.0
13085,25.0
13086,25.0
13087,25.0
13088,25.0
13089,25.0
13090,25.0
13091,25.0
13092,25.0
13093,25.0
13094,25.0
13095,25.0
13096,25.0
13097,25.0
13098,25.0
13099,25.0
13100,25.0
13101,25.0
13102,25.0
13103,25.0
13104,25.0
13105,25.0
13106,25.0
13107,25.0
13108,25.0
13109,24.93
13110,24.93
13111,24.93
13112,25.0
13113,24.93
13114,24.93
13115,24.93
13116,24.93
13117,24.93
13118,24.93
13119,24.93
13120,24.93
13121,24.93
13122,24.93
13123,24.93
13124,24.93
13125,24.93
13126,24.93
13127,24.93
13128,24.93
13129,24.93
13130,24.93
13131,24.93
13132,24.93
13133,24.93
13134,24.93
13135,24.93
13136,24.93
13137,24.93
13138,24.93
13139,24.93
13140,24.93
13141,24.93
13142,24.93
13143,24.869999
13144,24.869999
13145,24.869999
13146,24.869999
13147,24.869999
13148,24.869999
13149,24.869999
13150,24.869999
13151,24.869999
13152,24.869999
13153,24.869999
13154,24.869999
13155,24.869999
13156,24.869999
13157,24.869999
13158,24.869999
13159,24.869999
13160,24.869999
13161,24.869999
13162,24.869999
13163,24.869999
13164,24.869999
13165,24.869999
13166,24.869999
13167,24.869999
13168,24.869999
13169,24.869999
13170,24.869999
13171,24.869999
13172,24.869999
13173,24.81
13174,24.869999
13175,24.81
13176,24.81
13177,24.869999
13178,24.81
13179,24.81
13180,24.81
13181,24.81
13182,24.81
13183,24.81
13184,24.81
13185,24.81
13186,24.81
13187,24.81
13188,24.81
13189,24.81
13190,24.81
13191,24.81
13192,24.81
13193,24.81
13194,24.81
13195,24.81
13196,24.81
13197,24.81
13198,24.81
13199,24.81
13200,24.81
13201,24.81
13202,24.81
13203,24.81
13204,24.81
13205,24.81
13206,24.81
13207,24.75
13208,24.81
13209,24.75
13210,24.81
13211,24.75
13212,24.75
13213,24.75
13214,24.81
13215,24.75
13216,24.75
13217,24.75
13218,24.75
13219,24.75
13220,24.75
13221,24.75
13222,24.75
13223,24.75
13224,24.75
13225,24.75
13226,24.75
13227,24.75
13228,24.75
13229,24.75
13230,24.75
13231,24.75
13232,24.75
13233,24.75
13234,24.75
13235,24.75
13236,24.75
13237,24.75
13238,24.75
13239,24.75
13240,24.75
13241,24.75
13242,24.75
13243,24.75
13244,24.75
13245,24.75
13246,24.75
13247,24.68
13248,24.75
13249,24.75
13250,24.75
13251,24.68
13252,24.68
13253,24.68
13254,24.68
13255,24.68
13256,24.68
13257,24.68
13258,24.68
13259,24.68
13260,24.68
13261,24.68
13262,24.68
13263,24.68
13264,24.68
13265,24.68
13266,24.68
13267,24.68
13268,24.68
13269,24.68
13270,24.68
13271,24.68
13272,24.68
13273,24.68
13274,24.68
13275,24.68
13276,24.68
13277,24.68
13278,24.68
13279,24.68
13280,24.68
13281,24.68
13282,24.68
13283,24.68
13284,24.68
13285,24.68
13286,24.68
13287,24.68
13288,24.68
13289,24.619999
13290,24.68
13291,24.619999
13292,24.619999
13293,24.619999
13294,24.619999
13295,24.619999
13296,24.619999
13297,24.619999
13298,24.619999
13299,24.619999
13300,24.619999
13301,24.619999
13302,24.619999
13303,24.619999
13304,24.619999
13305,24.619999
13306,24.619999
13307,24.619999
13308,24.619999
13309,24.619999
13310,24.619999
13311,24.619999
13312,24.619999
13313,24.619999
13314,24.619999
13315,24.619999
13316,24.619999
13317,24.619999
13318,24.619999
13319,24.619999
13320,24.619999
13321,24.619999
13322,24.619999
13323,24.619999
13324,24.619999
13325,24.619999
13326,24.619999
13327,24.619999
13328,24.56
13329,24.56
13330,24.619999
13331,24.619999
13332,24.56
13333,24.56
13334,24.56
13335,24.56
13336,24.56
13337,24.56
13338,24.56
13339,24.56
13340,24.56
13341,24.56
13342,24.56
13343,24.56
13344,24.56
13345,24.56
13346,24.56
13347,24.56
13348,24.56
13349,24.56
13350,24.56
13351,24.56
13352,24.56
13353,24.56
13354,24.56
13355,24.56
13356,24.56
13357,24.56
13358,24.56
13359,24.56
13360,24.56
13361,24.56
13362,24.56
13363,24.56
13364,24.56
13365,24.56
13366,24.56
13367,24.56
13368,24.56
13369,24.56
13370,24.5
13371,24.56
13372,24.5
13373,24.5
13374,24.56
13375,24.56
13376,24.5
13377,24.5
13378,24.5
13379,24.5
13380,24.5
13381,24.5
13382,24.5
13383,24.5
13384,24.5
13385,24.5
13386,24.5
13387,24.5
13388,24.5
13389,24.5
13390,24.5
13391,24.5
13392,24.5
13393,24.5
13394,24.5
13395,24.5
13396,24.5
13397,24.5
13398,24.5
13399,24.5
13400,24.5
13401,24.5
13402,24.5
13403,24.5
13404,24.5
13405,24.5
13406,24.5
13407,24.5
13408,24.5
13409,24.5
13410,24.5
13411,24.5
13412,24.5
13413,24.5
13414,24.56
13415,24.56
13416,24.56
13417,24.56
13418,24.56
13419,24.56
13420,24.56
13421,24.56
13422,24.56
13423,24.56
13424,24.56
13425,24.56
13426,24.56
13427,24.56
13428,24.56
13429,24.619999
13430,24.619999
13431,24.619999
13432,24.619999
13433,24.619999
13434,24.619999
13435,24.619999
13436,24.619999
13437,24.619999
13438,24.68
13439,24.68
13440,24.68
13441,24.68
13442,24.68
13443,24.68
13444,24.68
13445,24.68
13446,24.68
13447,24.68
13448,24.68
13449,24.75
13450,24.75
13451,24.75
13452,24.75
13453,24.75
13454,24.75
13455,24.75
13456,24.75
13457,24.81
13458,24.81
13459,24.81
13460,24.81
13461,24.81
13462,24.81
13463,24.81
13464,24.869999
13465,24.869999
13466,24.869999
13467,24.869999
13468,24.869999
13469,24.869999
13470,24.869999
13471,24.93
13472,24.93
13473,24.93
13474,24.93
13475,24.93
13476,24.93
13477,24.93
13478,25.0
13479,25.0
13480,25.0
13481,25.0
13482,25.0
13483,25.0
13484,25.0
13485,25.0
13486,25.06
13487,25.06
13488,25.06
13489,25.06
13490,25.06
13491,25.06
13492,25.119999
13493,25.119999
13494,25.119999
13495,25.119999
13496,25.119999
13497,25.119999
13498,25.119999
13499,25.18
13500,25.18
13501,25.18
13502,25.18
13503,25.18
13504,25.18
13505,25.25
13506,25.25
13507,25.25
13508,25.25
13509,25.25
13510,25.25
13511,25.25
13512,25.25
13513,25.25
13514,25.31
13515,25.31
13516,25.31
13517,25.31
13518,25.31
13519,25.31
13520,25.31
13521,25.31
13522,25.31
13523,25.31
13524,25.31
13525,25.369999
13526,25.369999
13527,25.369999
13528,25.369999
13529,25.369999
13530,25.369999
13531,25.369999
13532,25.369999
13533,25.369999
13534,25.369999
13535,25.369999
13536,25.43
13537,25.43
13538,25.43
13539,25.43
13540,25.43
13541,25.43
13542,25.43
13543,25.43
13544,25.43
13545,25.43
13546,25.43
13547,25.43
13548,25.43
13549,25.5
13550,25.5
13551,25.5
13552,25.5
13553,25.5
13554,25.5
13555,25.5
13556,25.5
13557,25.5
13558,25.5
13559,25.5
13560,25.5
13561,25.5
13562,25.5
13563,25.5
13564,25.5
13565,25.5
13566,25.5
13567,25.5
13568,25.5
13569,25.5
13570,25.5
13571,25.5
13572,25.5
13573,25.5
13574,25.5
13575,25.5
13576,25.56
13577,25.5
13578,25.56
13579,25.56
13580,25.56
13581,25.56
13582,25.56
13583,25.56
13584,25.56
13585,25.56
13586,25.56
13587,25.56
13588,25.56
13589,25.56
13590,25.56
13591,25.56
13592,25.56
13593,25.56
13594,25.56
13595,25.56
13596,25.56
13597,25.56
13598,25.5
13599,25.56
13600,25.56
13601,25.56
13602,25.56
13603,25.56
13604,25.56
13605,25.56
13606,25.56
13607,25.56
13608,25.5
13609,25.56
13610,25.56
13611,25.56
13612,25.56
13613,25.56
13614,25.56
13615,25.5
13616,25.56
13617,25.56
13618,25.5
13619,25.56
13620,25.5
13621,25.5
13622,25.5
13623,25.5
13624,25.5
13625,25.5
13626,25.5
13627,25.5
13628,25.5
13629,25.5
13630,25.5
13631,25.5
13632,25.5
13633,25.5
13634,25.5
13635,25.5
13636,25.5
13637,25.5
13638,25.5
13639,25.5
13640,25.5
13641,25.5
13642,25.5
13643,25.5
13644,25.5
13645,25.5
13646,25.5
13647,25.5
13648,25.5
13649,25.5
13650,25.5
13651,25.5
13652,25.5
13653,25.5
13654,25.5
13655,25.5
13656,25.5
13657,25.5
13658,25.5
13659,25.5
13660,25.5
13661,25.5
13662,25.5
13663,25.5
13664,25.43
13665,25.43
13666,25.43
13667,25.43
13668,25.43
13669,25.43
13670,25.43
13671,25.43
13672,25.43
13673,25.43
13674,25.43
13675,25.43
13676,25.43
13677,25.43
13678,25.43
13679,25.43
13680,25.43
13681,25.43
13682,25.43
13683,25.43
13684,25.43
13685,25.43
13686,25.43
13687,25.43
13688,25.43
13689,25.43
13690,25.43
13691,25.43
13692,25.43
13693,25.43
13694,25.369999
13695,25.43
13696,25.43
13697,25.369999
13698,25.369999
13699,25.369999
13700,25.369999
